DATETIME,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
05/01/24 14:00,36333,37442,33230,1179,6488,1084,16801,0,7,319,1169,-4,-198,-278,-22,475,277,909,13,0
05/01/24 14:30,36274,37402,33215,1165,6488,611,16801,0,10,568,1143,-4,-156,-340,-18,466,254,905,0,0
05/01/24 15:00,37043,38096,33937,1175,6488,267,16801,0,12,430,1833,-4,480,-332,-105,961,25,885,59,0
05/01/24 15:30,37497,38454,34373,1185,6488,52,16801,0,12,569,1867,-4,548,-201,-140,984,16,887,85,0
05/01/24 16:00,38136,39310,34883,1176,6488,0,16801,0,10,557,1499,-4,325,-278,-282,970,266,968,531,0
05/01/24 16:30,39330,40500,35944,1167,6488,0,16801,0,5,338,1477,-4,325,-273,-288,969,322,974,560,0
05/01/24 17:00,40025,41457,36467,1156,6488,0,16801,0,4,45,1628,-4,660,-403,-421,779,640,996,560,0
05/01/24 17:30,39764,41287,36227,1145,6488,0,16801,0,5,193,1642,-4,699,-388,-526,772,663,997,560,0
05/01/24 18:00,39352,40836,35900,1131,6488,0,16801,0,5,178,1818,-4,981,-399,-476,868,457,997,583,0
05/01/24 18:30,38893,40387,35463,1116,6488,0,16801,0,6,312,1833,-4,993,-360,-524,871,461,996,589,0
05/01/24 19:00,38048,39428,34765,1103,6488,0,16801,0,15,480,1991,-4,1003,-325,-436,1014,833,953,742,0
05/01/24 19:30,36835,38268,33663,1089,6488,0,16801,0,12,379,2000,-4,1002,-411,-406,1019,885,948,744,0
05/01/24 20:00,35475,36754,32374,1073,6488,0,16801,0,11,299,2000,-4,631,-398,-266,1019,952,862,367,0
05/01/24 20:30,34214,35476,31247,1057,6488,0,16801,0,9,359,2000,-4,616,-451,-198,1019,981,859,338,0
05/01/24 21:00,32909,34089,30014,1039,6488,0,16801,0,10,434,1996,-4,902,-450,-116,799,1243,952,338,0
05/01/24 21:30,31446,32741,28708,1021,6488,0,16801,0,6,683,1996,-4,915,-450,-235,790,1246,959,336,0
05/01/24 22:00,29858,31138,27273,1014,6488,0,16801,0,6,587,1958,-4,689,-450,-220,835,872,960,183,0
05/01/24 22:30,28379,29767,25929,1007,6488,0,16801,0,6,486,1957,-4,681,-450,-328,836,855,962,184,0
05/01/24 23:00,27017,28473,24635,995,6488,0,16801,0,6,492,1997,-4,990,-428,-418,994,1229,994,745,0
05/01/24 23:30,25925,27179,23643,982,6488,0,16801,0,4,595,1999,-4,1003,-344,-302,999,1283,996,786,0
06/01/24 00:00,25543,26532,23364,970,6488,0,16801,0,2,910,1999,-4,1003,-233,-150,999,1386,997,785,0
06/01/24 00:30,25869,26605,23736,957,6488,0,16801,0,2,1041,1999,-4,1003,-112,-18,999,1399,996,786,0
06/01/24 01:00,25517,26337,23433,947,6488,0,16801,0,2,882,1975,-4,1003,-214,0,999,1399,996,786,0
06/01/24 01:30,24882,25834,22838,937,6488,0,16801,0,22,790,1974,-4,1003,-279,-47,999,1399,996,786,0
06/01/24 02:00,24197,25825,22198,928,6488,0,16801,0,725,901,1998,-4,953,-260,-39,999,1399,996,785,0
06/01/24 02:30,23685,25671,21749,918,6488,0,16801,0,1113,892,1999,-4,953,-260,-9,999,1399,996,786,0
06/01/24 03:00,23400,25487,21451,939,6488,0,16801,0,1156,916,1956,-4,912,-260,-67,999,1399,996,786,0
06/01/24 03:30,22820,24915,20893,960,6488,0,16801,0,1160,1007,1955,-4,888,-260,-71,999,1399,996,786,0
06/01/24 04:00,22479,24534,20592,960,6488,0,16801,0,1158,1013,1998,-4,507,-260,-33,999,1399,996,785,0
06/01/24 04:30,22311,24456,20445,960,6488,0,16801,0,1149,1058,1995,-4,507,-260,-132,999,1372,996,783,0
06/01/24 05:00,22448,24174,20563,954,6488,0,16801,0,835,1015,1726,-4,492,-260,-27,956,1036,997,664,0
06/01/24 05:30,22661,24201,20772,947,6488,0,16801,0,618,1010,1715,-4,491,-281,-37,954,999,997,650,0
06/01/24 06:00,23815,24891,21811,918,6488,0,16801,0,133,1172,1860,-4,455,-339,0,913,1059,996,599,0
06/01/24 06:30,24692,25739,22599,889,6488,0,16801,0,7,1224,1858,-4,453,-430,-6,911,1036,995,583,0
06/01/24 07:00,25876,26937,23677,884,6488,0,16801,0,7,1438,1501,-4,373,-450,0,809,663,935,124,0
06/01/24 07:30,26975,28087,24676,878,6488,0,16801,0,7,1611,1481,-4,361,-450,-51,805,622,930,87,0
06/01/24 08:00,28475,30070,26059,878,6488,1,16801,0,5,1718,1636,-4,-381,-435,-170,623,693,892,0,0
06/01/24 08:30,29642,31250,27129,878,6488,157,16801,0,6,1575,1636,-4,-430,-338,-230,616,731,892,1,0
06/01/24 09:00,30820,32608,28156,888,6488,811,16801,0,6,1313,1418,-4,-392,-428,-358,746,1103,991,137,0
06/01/24 09:30,31278,33022,28492,898,6488,1707,16801,0,6,1147,1404,-4,-390,-431,-313,751,1166,998,144,0
06/01/24 10:00,31296,32999,28447,891,6488,2669,16801,0,6,1057,1328,-4,-214,-450,-429,674,1372,998,144,0
06/01/24 10:30,31006,32733,28124,883,6488,3312,16801,0,6,1000,993,-4,-199,-450,-468,671,1398,997,142,0
06/01/24 11:00,30992,32575,28050,890,6488,3529,16801,0,8,685,995,-4,289,-450,-521,484,1398,998,12,0
06/01/24 11:30,31102,32659,28096,897,6488,3827,16801,0,10,663,967,-4,320,-450,-493,477,1382,998,4,0
06/01/24 12:00,31187,32777,28175,905,6488,3734,16801,0,5,784,674,-4,446,-450,-531,558,1183,998,136,0
06/01/24 12:30,31220,32817,28216,912,6488,3525,16801,0,12,575,1499,-4,454,-450,-531,560,1164,997,143,0
06/01/24 13:00,31657,33250,28668,904,6488,3114,16801,0,8,630,1499,-4,511,-450,-531,713,1226,997,8,0
06/01/24 13:30,31959,33554,28991,895,6488,2387,16801,0,10,589,1499,-4,513,-450,-531,719,1205,997,0,0
06/01/24 14:00,32000,33656,29002,877,6488,1957,16801,0,10,566,1498,-4,394,-450,-531,960,854,996,-61,0
06/01/24 14:30,32359,34026,29365,859,6488,1399,16801,0,16,698,1499,-4,392,-450,-531,969,819,996,-66,0
06/01/24 15:00,33011,34589,29967,879,6488,611,16801,0,16,573,1499,-4,504,-450,-508,949,935,998,0,0
06/01/24 15:30,33938,35512,30845,898,6488,103,16801,0,12,774,1499,-4,511,-443,-515,948,979,997,20,0
06/01/24 16:00,35685,37280,32392,914,6488,0,16801,0,10,475,1498,-4,939,-450,-531,992,1352,997,624,0
06/01/24 16:30,37175,38769,33810,930,6488,0,16801,0,9,724,1499,-4,959,-450,-531,994,1399,997,666,0
06/01/24 17:00,38215,39806,34691,940,6488,0,16801,0,6,816,1498,-4,956,-450,-531,1018,1399,997,775,0
06/01/24 17:30,38526,40115,35008,950,6488,0,16801,0,4,972,1499,-4,958,-450,-531,1019,1399,998,784,0
06/01/24 18:00,38188,39778,34724,945,6488,0,16801,0,5,929,1499,-4,958,-450,-531,980,1399,998,741,0
06/01/24 18:30,37321,38915,33862,939,6488,0,16801,0,9,501,1499,-4,957,-450,-531,979,1399,997,734,0
06/01/24 19:00,36264,37861,32895,927,6488,0,16801,0,12,252,1495,-4,991,-450,-531,1018,1399,997,625,0
06/01/24 19:30,35425,37024,32206,914,6488,0,16801,0,14,265,1487,-4,994,-450,-531,1019,1375,997,613,0
06/01/24 20:00,34511,36104,31372,910,6488,0,16801,0,8,332,1487,-4,921,-450,-531,1019,1085,997,439,0
06/01/24 20:30,33295,34868,30282,905,6488,0,16801,0,6,427,1498,-4,916,-432,-531,1019,1055,995,426,0
06/01/24 21:00,31761,33175,28902,893,6488,0,16801,0,5,471,1499,-4,574,-319,-486,1000,1140,907,458,0
06/01/24 21:30,30578,32101,27812,880,6488,0,16801,0,2,427,1499,-4,560,-403,-514,999,1121,897,459,0
06/01/24 22:00,29526,30988,26825,874,6488,0,16801,0,2,283,1499,-4,691,-438,-418,904,748,747,250,0
06/01/24 22:30,28281,29831,25618,868,6488,0,16801,0,2,298,1498,-4,696,-436,-508,900,718,743,243,0
06/01/24 23:00,26801,28387,24311,832,6488,0,16801,0,2,216,1498,-4,839,-449,-531,921,924,968,597,0
06/01/24 23:30,25758,27343,23310,795,6488,0,16802,0,2,-80,1498,-4,849,-450,-529,921,978,982,621,0
07/01/24 00:00,25833,27420,23457,785,6488,0,16802,0,2,-278,1498,-4,982,-450,-531,997,1352,995,577,0
07/01/24 00:30,26162,27864,23835,775,6488,0,16802,0,132,-579,1498,-4,988,-450,-516,999,1399,997,574,0
07/01/24 01:00,25654,27689,23385,783,6488,0,16802,0,562,-606,1498,-4,1003,-450,-419,952,1399,996,704,0
07/01/24 01:30,24945,27338,22749,791,6488,0,16802,0,831,-595,1498,-4,1003,-450,-508,950,1396,996,716,0
07/01/24 02:00,24404,26843,22246,790,6488,0,16802,0,854,-635,1498,-4,882,-450,-531,926,1360,997,694,0
07/01/24 02:30,24148,26589,21972,789,6488,0,16802,0,856,-597,1498,-4,881,-450,-531,925,1334,996,690,0
07/01/24 03:00,23565,26322,21392,828,6488,0,16802,0,1172,-530,1498,-4,702,-450,-531,877,1060,996,669,0
07/01/24 03:30,23124,25893,20944,866,6488,0,16802,0,1184,-695,1498,-4,695,-450,-531,875,1015,996,669,0
07/01/24 04:00,22808,25862,20615,874,6488,0,16802,0,1469,-679,1498,-4,865,-450,-531,947,878,997,756,0
07/01/24 04:30,22525,25591,20321,881,6488,0,16802,0,1481,-760,1498,-4,871,-450,-531,949,861,996,758,0
07/01/24 05:00,22764,25630,20489,881,6488,0,16802,0,1281,-762,1498,-4,817,-450,-531,938,857,996,520,0
07/01/24 05:30,22759,25568,20493,880,6488,0,16802,0,1224,-538,1498,-4,816,-450,-531,937,850,996,500,0
07/01/24 06:00,23540,26206,21253,844,6488,0,16802,0,1151,-362,1498,-4,887,-450,-461,937,762,996,435,0
07/01/24 06:30,24153,26722,21843,808,6488,0,16802,0,1055,-309,1498,-4,890,-450,-460,937,721,994,423,0
07/01/24 07:00,25018,26849,22606,800,6488,0,16802,0,348,186,1499,-4,779,-450,-429,738,348,932,160,0
07/01/24 07:30,25810,27303,23330,791,6488,0,16802,0,174,310,1499,-4,771,-434,-281,732,309,930,147,0
07/01/24 08:00,27411,28764,24795,780,6488,1,16802,0,10,26,1497,-4,721,-441,-298,950,402,992,388,0
07/01/24 08:30,28673,29911,25966,768,6488,125,16802,0,7,-11,1498,-4,720,-360,-267,958,419,996,410,0
07/01/24 09:00,29973,31416,27137,774,6488,709,16802,0,7,-211,1497,-4,949,-441,-391,998,490,997,582,0
07/01/24 09:30,30830,32288,27893,779,6488,1376,16802,0,7,-257,1498,-4,957,-450,-397,999,529,997,597,0
07/01/24 10:00,31644,33217,28573,784,6488,2141,16802,0,7,-162,1498,-4,822,-450,-512,999,902,997,661,0
07/01/24 10:30,31876,33468,28736,789,6488,2548,16802,0,7,-370,1497,-4,817,-450,-531,999,978,997,669,0
07/01/24 11:00,32237,33829,29013,795,6488,3006,16802,0,7,-533,1497,-4,915,-450,-531,931,1351,997,736,0
07/01/24 11:30,32565,34157,29277,801,6488,3125,16802,0,7,-654,1497,-4,921,-450,-531,928,1399,997,741,0
07/01/24 12:00,33096,34691,29745,802,6488,3139,16802,0,10,-690,1497,-4,1000,-450,-531,997,1399,997,782,0
07/01/24 12:30,33529,35124,30137,802,6488,2768,16802,0,10,-405,1471,-4,1004,-450,-531,999,1398,997,786,0
07/01/24 13:00,33617,35211,30271,797,6488,2317,16802,0,9,-196,481,-4,1003,-450,-531,999,1399,998,786,0
07/01/24 13:30,33665,35258,30328,791,6488,1932,16802,0,8,-115,566,-4,1003,-450,-531,999,1376,998,783,0
07/01/24 14:00,34205,35800,30887,765,6488,1501,16802,0,10,-170,1946,-4,983,-450,-531,999,1098,996,630,0
07/01/24 14:30,35053,36648,31674,738,6488,1055,16802,0,10,-188,1999,-4,982,-450,-531,999,1069,997,609,0
07/01/24 15:00,35839,37435,32397,727,6488,413,16802,0,11,-330,1999,-4,1003,-450,-531,999,1128,996,261,0
07/01/24 15:30,36726,38328,33225,715,6488,77,16802,0,17,-356,1999,-4,1002,-450,-531,999,1153,997,239,0
07/01/24 16:00,38233,39833,34526,719,6488,0,16802,0,14,-592,1999,-4,1003,-451,-531,876,1370,997,437,0
07/01/24 16:30,40090,41686,36231,723,6488,0,16802,0,9,-230,1999,-4,1003,-452,-531,871,1397,997,459,0
07/01/24 17:00,41102,42699,37187,733,6488,0,16802,0,10,-173,1999,-4,1003,-452,-531,1014,1398,997,754,0
07/01/24 17:30,41154,42751,37217,742,6488,0,16802,0,10,-131,1999,-4,1003,-452,-531,1019,1398,997,775,0
07/01/24 18:00,40475,42073,36694,744,6488,0,16802,0,11,22,1998,-4,1004,-452,-531,1019,1397,997,783,0
07/01/24 18:30,39806,41405,36076,745,6488,0,16802,0,13,-439,1998,-4,1003,-451,-531,1019,1397,997,786,0
07/01/24 19:00,38676,40274,35034,737,6488,0,16802,0,11,-730,1998,-4,1003,-452,-531,1018,1398,997,773,0
07/01/24 19:30,37315,38908,33828,728,6488,0,16802,0,7,-626,1998,-4,1004,-451,-531,1018,1391,997,763,0
07/01/24 20:00,36166,37759,32732,731,6488,0,16802,0,7,-563,1998,-4,1003,-451,-531,1019,1302,997,763,0
07/01/24 20:30,34837,36402,31551,733,6488,0,16802,0,7,-410,1998,-4,1003,-451,-503,1019,1262,995,759,0
07/01/24 21:00,33126,34553,29978,733,6488,0,16802,0,3,-310,1951,-4,740,-443,-377,819,890,936,585,0
07/01/24 21:30,31720,33178,28718,732,6488,0,16802,0,2,-213,1946,-4,729,-450,-402,812,814,928,572,0
07/01/24 22:00,30206,31558,27303,741,6488,0,16802,0,2,-131,1795,-4,821,-451,-295,872,440,771,528,0
07/01/24 22:30,28416,29846,25674,749,6488,0,16802,0,2,1,1791,-4,825,-451,-373,874,423,767,528,0
07/01/24 23:00,26741,28132,24150,757,6488,0,16802,0,2,-29,1905,-4,872,-406,-379,995,797,967,681,0
07/01/24 23:30,25843,27115,23360,765,6488,0,16804,0,48,145,1916,-4,876,-360,-260,999,873,979,693,0
08/01/24 00:00,25765,27690,23345,770,6488,0,16804,0,615,214,1975,-4,1002,-371,-335,977,1246,970,735,0
08/01/24 00:30,26291,28227,23869,775,6488,0,16804,0,711,217,1976,-4,1003,-371,-250,976,1299,968,739,0
08/01/24 01:00,25999,28246,23619,782,6488,0,16804,0,968,314,1929,-4,1003,-371,-304,998,1388,911,719,0
08/01/24 01:30,25375,27708,23034,789,6488,0,16804,0,1165,248,1928,-4,1003,-371,-193,999,1398,907,715,0
08/01/24 02:00,24984,27616,22700,811,6488,0,16804,0,1479,73,1995,-4,1002,-371,-178,999,1393,958,716,0
08/01/24 02:30,24791,27483,22497,832,6488,0,16804,0,1481,50,1998,-4,1003,-371,-236,999,1364,960,715,0
08/01/24 03:00,24507,27053,22138,875,6488,0,16804,0,1463,-216,1987,-4,1004,-371,-108,999,1005,905,716,0
08/01/24 03:30,24327,26911,21936,917,6488,0,16804,0,1461,-206,1975,-4,1001,-371,-148,999,931,900,708,0
08/01/24 04:00,24109,26526,21744,956,6488,0,16804,0,1440,78,1488,-4,640,-315,-58,945,557,859,400,0
08/01/24 04:30,24099,26322,21759,995,6488,0,16804,0,1305,215,1376,-4,581,-193,-121,919,504,842,369,0
08/01/24 05:00,24475,25547,22150,1031,6488,0,16804,0,302,687,18,-4,-96,-46,-24,32,423,329,24,0
08/01/24 05:30,25698,26646,23242,1067,6488,0,16804,0,7,531,-172,-4,-104,-28,0,-28,384,290,-5,0
08/01/24 06:00,28529,31484,25860,1086,6488,0,16804,0,8,644,-982,-4,-630,37,56,-438,7,67,-293,0
08/01/24 06:30,31599,34798,28655,1105,6488,0,16804,0,7,303,-1037,-4,-718,-28,11,-455,-38,42,-312,0
08/01/24 07:00,34909,37932,31683,1143,6488,0,16804,0,7,235,-880,-4,-287,-169,-52,-399,-9,-369,-247,0
08/01/24 07:30,36704,39715,33332,1180,6488,0,16804,0,6,96,-852,-4,-226,-294,-9,-397,25,-388,-235,0
08/01/24 08:00,38617,40200,35031,1219,6488,1,16804,0,7,-214,-150,-4,95,-428,-49,-205,400,-125,-15,0
08/01/24 08:30,39385,40816,35715,1258,6488,61,16804,0,6,-184,-80,-4,102,-412,-47,-186,435,-96,0,0
08/01/24 09:00,40581,41831,36855,1335,6488,326,16804,0,8,-357,678,-4,332,-450,-188,501,294,329,0,0
08/01/24 09:30,41047,42321,37247,1411,6488,748,16804,0,8,-579,736,-4,353,-451,-211,537,258,352,0,0
08/01/24 10:00,40859,42171,37072,1512,6488,970,16804,0,8,-517,329,-4,355,-451,-249,316,25,198,0,0
08/01/24 10:30,41015,42327,37202,1612,6488,1130,16804,0,8,-505,299,-4,355,-451,-246,306,-3,188,0,0
08/01/24 11:00,41092,42530,37208,1707,6488,1210,16804,0,7,-528,297,-4,683,-451,-347,-29,8,240,0,0
08/01/24 11:30,41342,42828,37467,1801,6488,1110,16804,0,8,-605,314,-4,719,-451,-376,-43,8,237,-4,0
08/01/24 12:00,41508,43194,37610,1840,6488,1217,16804,0,8,-865,873,-4,992,-451,-297,-231,-3,31,-92,0
08/01/24 12:30,41652,43324,37728,1879,6488,1130,16804,0,7,-859,904,-4,1004,-451,-273,-235,-5,19,-97,0
08/01/24 13:00,41996,43347,38094,1855,6488,917,16804,0,7,-793,591,-4,1004,-450,-122,136,-5,19,-163,0
08/01/24 13:30,41783,43063,37907,1831,6488,892,16804,0,7,-782,507,-4,1003,-450,-64,150,-5,15,-150,0
08/01/24 14:00,41501,43398,37734,1783,6488,571,16804,0,7,-504,-776,-4,1004,-428,-1,-52,-5,-24,581,0
08/01/24 14:30,41468,43541,37720,1734,6488,273,16804,0,8,-363,-924,-4,1003,-422,-29,-60,13,-26,614,0
08/01/24 15:00,41318,43648,37571,1714,6488,108,16804,0,10,18,-995,-4,1003,-286,12,-315,223,-27,-93,0
08/01/24 15:30,42207,44634,38414,1693,6488,22,16804,0,13,328,-978,-4,1004,-327,0,-324,254,-30,-151,0
08/01/24 16:00,43397,45190,39534,1737,6488,0,16804,0,10,333,-129,-4,855,-432,-59,-75,304,-114,-370,0
08/01/24 16:30,43764,45482,39818,1780,6488,0,16804,0,6,269,-97,-4,844,-357,-80,-66,312,-123,-385,0
08/01/24 17:00,43272,45850,39280,1819,6488,0,16804,0,6,444,-691,-4,851,-441,-218,121,333,-276,-342,0
08/01/24 17:30,43517,46261,39563,1858,6488,0,16804,0,6,798,-750,-4,852,-450,-330,128,318,-282,-322,0
08/01/24 18:00,43146,45736,39326,1879,6488,0,16804,0,4,841,-1186,-4,998,-450,-226,317,101,-120,228,0
08/01/24 18:30,42869,45482,39090,1899,6488,0,16804,0,6,637,-1196,-4,1003,-450,-241,324,69,-116,273,0
08/01/24 19:00,42138,43926,38498,1912,6488,0,16804,0,12,435,-319,-4,927,-412,-141,193,4,-300,579,0
08/01/24 19:30,40852,42740,37400,1925,6488,0,16804,0,16,461,-277,-4,924,-450,-225,186,-5,-311,600,0
08/01/24 20:00,39341,41778,35946,1919,6488,0,16804,0,12,444,-693,-4,779,-450,-195,-237,-5,-241,578,0
08/01/24 20:30,37535,39870,34319,1912,6488,0,16804,0,11,645,-726,-4,773,-450,-52,-254,24,-238,566,0
08/01/24 21:00,35807,38113,32781,1899,6488,0,16804,0,8,837,-812,-4,795,-450,0,-140,369,-292,207,0
08/01/24 21:30,33972,36352,31016,1886,6488,0,16804,0,8,884,-859,-4,795,-450,-24,-138,384,-297,179,0
08/01/24 22:00,31606,35644,28865,1867,6488,0,16804,0,8,1086,-1961,-4,512,-450,-136,-525,39,-354,17,0
08/01/24 22:30,29710,33819,27083,1847,6488,0,16804,0,11,847,-2035,-4,475,-450,-90,-540,-5,-370,-4,0
08/01/24 23:00,27858,32756,25399,1904,6488,0,16804,0,319,885,-1665,-4,-183,-450,-15,-499,-6,-774,-383,0
08/01/24 23:30,26696,31765,24292,1961,6488,0,16807,0,487,898,-1647,-4,-198,-415,0,-498,-6,-799,-415,0
09/01/24 00:00,26515,31853,24152,1942,6488,0,16807,0,613,902,-1846,-4,-157,-393,0,-418,-7,-775,-525,0
09/01/24 00:30,26953,32249,24604,1922,6488,0,16807,0,614,1053,-1855,-4,-167,-332,0,-415,-6,-771,-532,0
09/01/24 01:00,26522,31778,24190,1913,6488,0,16807,0,608,901,-1665,-4,-493,-315,-61,-306,-6,-644,-554,0
09/01/24 01:30,25954,31156,23623,1904,6488,0,16807,0,611,811,-1645,-4,-504,-315,-34,-302,-6,-627,-554,0
09/01/24 02:00,25617,30730,23290,1889,6488,0,16807,0,785,826,-1308,-4,-784,-315,-156,-264,-7,-336,-554,0
09/01/24 02:30,25276,30409,22951,1873,6488,0,16807,0,864,798,-1285,-4,-785,-315,-123,-263,-20,-318,-556,0
09/01/24 03:00,24988,30124,22654,1892,6488,0,16807,0,858,825,-1242,-4,-662,-315,-8,-321,-183,-365,-578,0
09/01/24 03:30,24636,29907,22324,1911,6488,0,16807,0,859,757,-1258,-4,-669,-315,-48,-327,-233,-376,-582,0
09/01/24 04:00,24272,31526,22062,1924,6488,0,16807,0,677,929,-1843,-4,-1005,-315,-3,-838,-614,-643,-712,0
09/01/24 04:30,24279,31610,22103,1937,6488,0,16807,0,560,1131,-1887,-4,-1003,-315,-18,-861,-692,-669,-722,0
09/01/24 05:00,24801,32454,22644,1974,6488,0,16807,0,429,1253,-2042,-4,-524,-286,0,-915,-1079,-988,-786,0
09/01/24 05:30,26105,33383,23760,2010,6488,0,16807,0,71,1101,-2049,-4,-500,-147,-41,-917,-1149,-1008,-792,0
09/01/24 06:00,29024,36263,26536,2038,6488,0,16807,0,19,1435,-1979,-4,-449,3,55,-971,-1417,-1008,-792,0
09/01/24 06:30,32000,39218,29278,2065,6488,0,16807,0,61,1759,-1963,-4,-430,145,11,-973,-1420,-992,-775,0
09/01/24 07:00,35454,40172,32406,2087,6488,0,16807,0,13,1855,-1558,-4,207,82,0,-1019,-1027,-445,-52,0
09/01/24 07:30,37210,41818,34027,2109,6488,0,16807,0,100,2028,-1530,-4,232,-21,0,-1003,-948,-401,-1,0
09/01/24 08:00,38870,42226,35467,2148,6488,8,16807,0,13,1498,-1504,-4,727,-157,-50,-207,-561,-102,-158,0
09/01/24 08:30,39459,42775,36077,2187,6488,261,16807,0,9,1491,-1501,-4,751,-275,-22,-160,-483,-90,-172,0
09/01/24 09:00,40161,43380,36748,2279,6488,957,16807,0,8,1135,-1343,-4,921,-416,-127,233,-105,-338,-278,0
09/01/24 09:30,39919,43143,36438,2371,6488,1945,16807,0,8,974,-1336,-4,935,-450,-108,248,-77,-356,-285,0
09/01/24 10:00,39223,42795,35735,2452,6488,2907,16807,0,8,971,-1427,-4,1003,-450,-154,247,-319,-457,-153,0
09/01/24 10:30,38510,42041,35014,2532,6488,3740,16807,0,8,832,-1443,-4,1003,-450,-67,247,-349,-457,-153,0
09/01/24 11:00,38097,42213,34550,2591,6488,4271,16807,0,7,553,-1798,-4,1003,-450,-107,273,-353,-265,-532,0
09/01/24 11:30,37635,41816,34089,2649,6488,4702,16807,0,7,490,-1814,-4,1002,-450,-136,275,-357,-255,-558,0
09/01/24 12:00,37556,41673,34046,2642,6488,5026,16807,0,7,362,-1605,-4,1003,-450,-145,105,-405,-365,-536,0
09/01/24 12:30,37248,41275,33769,2635,6488,5035,16807,0,7,495,-1589,-4,1003,-428,-65,99,-415,-381,-538,0
09/01/24 13:00,37172,41563,33726,2549,6488,4746,16807,0,5,559,-1582,-4,1003,-300,0,4,-453,-668,-779,0
09/01/24 13:30,37329,41688,33867,2462,6488,4198,16807,0,3,454,-1583,-4,1002,-257,0,0,-429,-686,-797,0
09/01/24 14:00,37839,41906,34392,2360,6488,3414,16807,0,7,519,-1661,-4,928,-245,0,-41,-52,-660,-797,0
09/01/24 14:30,38168,42326,34688,2258,6488,2406,16807,0,16,380,-1665,-4,926,-366,0,-43,-5,-662,-797,0
09/01/24 15:00,38927,43240,35412,2213,6488,1157,16807,0,11,164,-1630,-4,1003,-450,-18,45,-5,-798,-797,0
09/01/24 15:30,40422,44654,36806,2167,6488,231,16807,0,7,317,-1609,-4,1002,-415,-2,49,-5,-796,-794,0
09/01/24 16:00,41102,44222,37322,2169,6488,2,16807,0,9,355,-891,-4,817,-450,-101,2,-5,-441,-619,0
09/01/24 16:30,42388,45564,38514,2171,6488,0,16807,0,6,464,-849,-4,814,-450,-241,1,-5,-419,-602,0
09/01/24 17:00,43114,46402,39051,2178,6488,0,16807,0,6,374,-955,-4,991,-450,-393,275,-5,-402,-473,0
09/01/24 17:30,43561,46854,39502,2185,6488,0,16807,0,6,211,-972,-4,1004,-450,-393,286,-5,-400,-463,0
09/01/24 18:00,43213,46718,39288,2173,6488,0,16807,0,6,128,-1332,-4,976,-450,-242,414,-5,-383,-483,0
09/01/24 18:30,42743,46099,38908,2160,6488,0,16807,0,6,266,-1346,-4,974,-436,-91,419,-5,-383,-485,0
09/01/24 19:00,42441,45146,38744,2119,6488,0,16807,0,10,725,-976,-4,1004,-339,-1,626,-5,-393,-377,0
09/01/24 19:30,41221,44009,37660,2077,6488,0,16807,0,18,716,-968,-4,1003,-419,0,626,-5,-397,-377,0
09/01/24 20:00,39863,43592,36297,2050,6488,0,16807,0,12,679,-1524,-4,987,-327,0,30,-5,-483,-774,0
09/01/24 20:30,38347,42084,34893,2022,6488,0,16807,0,12,751,-1565,-4,986,-232,-10,-10,-5,-496,-803,0
09/01/24 21:00,36463,41192,33178,1984,6488,0,16807,0,12,919,-1836,-4,594,-82,0,-656,-6,-730,-803,0
09/01/24 21:30,34378,39082,31313,1945,6488,0,16807,0,12,1144,-1846,-4,554,4,0,-688,-7,-744,-803,0
09/01/24 22:00,32265,36914,29301,1917,6488,0,16807,0,11,1424,-1684,-4,105,103,0,-822,-6,-719,-803,0
09/01/24 22:30,29876,34607,27118,1889,6488,0,16807,0,61,1613,-1684,-4,103,109,0,-827,-36,-716,-803,0
09/01/24 23:00,28156,34838,25662,1905,6488,0,16807,0,561,1510,-1918,-4,-621,40,-63,-1005,-412,-695,-803,0
09/01/24 23:30,26668,33982,24272,1921,6488,0,16813,0,742,1092,-1936,-4,-744,-110,-197,-1011,-472,-695,-803,0
10/01/24 00:00,26359,34116,24057,1891,6488,0,16813,0,898,1034,-1880,-4,-857,-249,-111,-968,-640,-747,-803,0
10/01/24 00:30,27118,34800,24862,1861,6488,0,16813,0,892,1211,-1875,-4,-859,-275,-4,-966,-654,-750,-803,0
10/01/24 01:00,26983,34596,24743,1813,6488,0,16813,0,899,1479,-1797,-4,-1014,-275,0,-966,-566,-710,-782,0
10/01/24 01:30,26350,34174,24206,1764,6488,0,16813,0,1143,1648,-1790,-4,-1015,-275,0,-966,-549,-703,-779,0
