DATETIME,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,day_of_week,month,is_weekend,hour,minute,settlement_period,lag_1,lag_48,rolling_mean_7d,wind_ratio,solar_ratio
2024-09-09 03:30:00,16869,20424,15602,2152,6622,0,18219,0,750,2633,2005,-2,-972,-301,-45,994,1398,997,-985,0,0,9,0,3,30,8,15700.0,16433.0,22520.559523809523,0.13793103448275862,0.0
2024-09-09 04:00:00,16861,20636,15571,2181,6622,0,18219,0,694,2704,2005,-1,-1040,-301,-154,515,1398,997,-1085,0,0,9,0,4,0,9,15602.0,16319.0,22515.86011904762,0.14006807526812665,0.0
2024-09-09 04:30:00,16879,20808,15581,2210,6622,0,18219,0,685,2726,2004,-1,-1045,-301,-305,494,1397,997,-1092,0,0,9,0,4,30,10,15571.0,16235.0,22511.407738095237,0.14183941980617418,0.0
2024-09-09 05:00:00,17332,21153,16041,2212,6622,0,18219,0,603,2342,1874,-2,-1041,-301,-282,407,1397,998,-1092,0,0,9,0,5,0,11,15581.0,16320.0,22507.258928571428,0.13789663986035783,0.0
2024-09-09 05:30:00,18702,22162,17216,2214,6622,0,18219,0,359,2660,1845,-1,-1043,-301,-155,392,1397,997,-1101,0,0,9,0,5,30,12,16041.0,16312.0,22504.026785714286,0.12860130111524162,0.0
2024-09-09 06:00:00,20474,24156,18892,2197,6622,0,18219,0,52,3079,980,-1,-1041,-301,-36,-325,1397,998,-1426,0,0,9,0,6,0,13,17216.0,16940.0,22500.95535714286,0.1162926106288376,0.0
2024-09-09 06:30:00,22505,26371,20712,2180,6622,3,18219,0,10,2869,911,-1,-1041,-364,-139,-364,1397,999,-1447,0,0,9,0,6,30,14,18892.0,17125.0,22500.291666666668,0.10525299343375821,0.00014484356894553882
2024-09-09 07:00:00,24729,28545,22737,2167,6622,110,18219,0,1,2527,403,-2,-1019,-451,-291,-105,1397,999,-1447,0,0,9,0,7,0,15,20712.0,17909.0,22501.14285714286,0.09530720851475569,0.004837929366231253
2024-09-09 07:30:00,26048,29925,23841,2154,6622,381,18219,0,0,2457,384,-1,-1018,-451,-391,-69,1397,998,-1447,0,0,9,0,7,30,16,22737.0,18504.0,22501.553571428572,0.09034855920473135,0.015980873285516548
2024-09-09 08:00:00,27312,31100,24892,2195,6622,636,18219,0,0,1885,906,-1,-876,-451,-513,848,1397,997,-1447,0,0,9,0,8,0,17,23841.0,19757.0,22498.33630952381,0.08818094166800579,0.025550377631367506
2024-09-09 08:30:00,27322,31090,24885,2235,6622,977,18219,0,5,2016,940,-1,-838,-451,-530,908,1397,997,-1443,0,0,9,0,8,30,18,24892.0,20347.0,22492.535714285714,0.08981314044605183,0.03926059875426964
2024-09-09 09:00:00,28081,31243,25582,2309,6622,1438,18219,0,3,2028,996,-1,-415,-452,-530,1012,1397,997,-1261,0,0,9,0,9,0,19,24885.0,21113.0,22487.776785714286,0.09025877570166524,0.056211398639668515
2024-09-09 09:30:00,28103,31245,25513,2382,6622,2113,18219,0,6,2013,998,-1,-414,-451,-520,1016,1397,993,-1250,0,0,9,0,9,30,20,25582.0,21488.0,22482.52380952381,0.09336416728726532,0.08282052287069337
2024-09-09 10:00:00,27457,30504,24933,2396,6622,2916,18219,0,11,1632,929,-1,-320,-451,-403,878,1397,838,-1361,0,0,9,0,10,0,21,25513.0,21664.0,22476.241071428572,0.09609754141098142,0.11695343520635303
2024-09-09 10:30:00,27158,30044,24718,2409,6622,3517,18219,0,8,1868,926,-1,-315,-452,-253,873,1397,829,-1357,0,0,9,0,10,30,22,24933.0,21728.0,22468.803571428572,0.09745934137066106,0.14228497451250102
2024-09-09 11:00:00,26753,28668,24494,2434,6622,4518,18219,0,8,2099,995,-1,109,-450,-171,783,1397,844,-785,0,0,9,0,11,0,23,24718.0,22131.0,22460.404761904763,0.0993712745978607,0.1844533355107373
2024-09-09 11:30:00,26307,28023,24135,2458,6622,4832,18219,0,8,2233,989,-1,188,-422,-57,780,1397,848,-728,0,0,9,0,11,30,24,24494.0,22206.0,22450.78869047619,0.1018437953180029,0.20020716801325875
2024-09-09 12:00:00,26011,27028,23973,2482,6622,5169,18219,0,9,2346,625,-1,414,-342,-115,1011,1397,989,-50,0,0,9,0,12,0,25,24135.0,22271.0,22440.1875,0.10353314145079881,0.21561756976598673
2024-09-09 12:30:00,25356,26343,23309,2506,6622,5323,18219,0,207,2741,603,-1,406,-252,-22,1019,1397,994,-5,0,0,9,0,12,30,26,23973.0,22039.0,22427.9375,0.10751211978205844,0.22836672529924062
2024-09-09 13:00:00,24583,25486,22594,2535,6622,5593,18219,0,23,2629,744,-1,148,-252,0,1019,1397,858,-127,0,0,9,0,13,0,27,23309.0,21889.0,22414.508928571428,0.11219792865362485,0.24754359564486147
2024-09-09 13:30:00,24045,24976,22100,2563,6622,6273,18219,0,17,2708,755,-1,114,-252,-8,1019,1397,849,-153,0,0,9,0,13,30,28,22594.0,21790.0,22401.133928571428,0.11597285067873303,0.28384615384615386
2024-09-09 14:00:00,23262,25311,21302,2573,6622,6317,18219,0,16,2589,845,-1,-331,-252,-117,1000,1397,848,-832,0,0,9,0,14,0,29,22100.0,21583.0,22386.363095238095,0.12078678058398272,0.2965449253591212
2024-09-09 14:30:00,22887,25013,20896,2583,6622,5911,18219,0,13,2486,851,-1,-324,-252,-158,999,1397,848,-878,0,0,9,0,14,30,30,21302.0,21659.0,22370.64880952381,0.12361217457886677,0.2828771056661562
2024-09-09 15:00:00,22746,24436,20614,2538,6622,5446,18219,0,12,2354,899,-1,406,-252,-43,928,1397,803,-882,0,0,9,0,15,0,31,20896.0,22100.0,22354.45238095238,0.12312020956631416,0.2641893858542738
2024-09-09 15:30:00,23635,25388,21349,2493,6622,4825,18219,0,8,2172,901,-1,459,-252,-112,925,1397,801,-880,0,0,9,0,15,30,32,20614.0,22685.0,22340.29761904762,0.11677361937327276,0.2260059019157806
2024-09-09 16:00:00,24891,26445,22449,2362,6622,4281,18219,0,16,2010,948,-1,305,-230,-22,997,1397,846,-785,0,0,9,0,16,0,33,21349.0,23053.0,22328.785714285714,0.10521626798521093,0.19069891754643858
2024-09-09 16:30:00,25789,27246,23365,2231,6622,3534,18219,0,12,1921,950,-1,304,-182,0,999,1397,853,-762,0,0,9,0,16,30,34,22449.0,24231.0,22318.217261904763,0.09548469933661459,0.15125187245880592
2024-09-09 17:00:00,27222,28035,24825,2137,6622,2518,18219,0,9,2323,997,-1,164,-37,0,999,1397,988,-266,0,0,9,0,17,0,35,23365.0,25206.0,22310.348214285714,0.08608257804632427,0.10143001007049346
2024-09-09 17:30:00,28252,28951,25925,2042,6622,1842,18219,0,4,2938,999,-1,159,68,0,988,1397,997,-194,0,0,9,0,17,30,36,24825.0,25757.0,22303.645833333332,0.07876567020250723,0.07105110896817743
2024-09-09 18:00:00,28909,29410,26707,1951,6622,1234,18219,0,0,3187,999,-1,104,196,0,331,1397,988,815,0,0,9,0,18,0,37,25925.0,25979.0,22299.47619047619,0.0730520088366346,0.04620511476391957
2024-09-09 18:30:00,29543,30044,27382,1859,6622,501,18219,0,0,3560,1000,-1,102,200,0,297,1397,987,906,0,0,9,0,18,30,38,26707.0,26045.0,22296.979166666668,0.06789131546271274,0.018296691257030165
2024-09-09 19:00:00,29907,30601,27719,1922,6622,67,18219,0,0,3602,990,-1,-193,82,6,504,1397,996,1346,0,0,9,0,19,0,39,27382.0,26067.0,22296.678571428572,0.06933872073307118,0.0024171146145243335
2024-09-09 19:30:00,30055,30785,28006,1984,6622,0,18219,0,0,3521,990,-1,-210,-19,61,512,1397,997,1377,0,0,9,0,19,30,40,27719.0,25784.0,22297.14880952381,0.07084196243662072,0.0
2024-09-09 20:00:00,29751,30680,27823,2073,6622,0,18219,0,10,3316,999,-1,-208,-152,-58,732,1397,996,1417,0,0,9,0,20,0,41,28006.0,25518.0,22296.238095238095,0.07450670308737375,0.0
2024-09-09 20:30:00,28543,29673,26792,2162,6622,0,18219,0,13,2971,997,-1,-209,-304,-103,740,1397,992,1419,0,0,9,0,20,30,42,27823.0,24641.0,22294.29464285714,0.08069573006867722,0.0
2024-09-09 21:00:00,27042,28446,25402,2239,6622,0,18219,0,12,2830,871,-1,-373,-434,-84,450,1397,867,1419,0,0,9,0,21,0,43,26792.0,23401.0,22291.741071428572,0.0881426659318164,0.0
2024-09-09 21:30:00,25547,26967,24082,2316,6622,0,18219,0,15,3059,867,-1,-374,-451,-79,432,1397,849,1419,0,0,9,0,21,30,44,25402.0,22358.0,22289.4375,0.09617141433435761,0.0
2024-09-09 22:00:00,23514,25378,22217,2390,6622,0,18219,0,14,3125,958,-1,-542,-451,-192,-164,1397,484,1419,0,0,9,0,22,0,45,24082.0,21415.0,22286.145833333332,0.10757528019084485,0.0
2024-09-09 22:30:00,22131,23924,20961,2464,6622,0,18219,0,14,2939,949,-1,-555,-452,-77,-194,1397,447,1419,0,0,9,0,22,30,46,22217.0,20201.0,22282.270833333332,0.11755164352845761,0.0
2024-09-09 23:00:00,20415,22622,19376,2557,6622,0,18219,0,14,2936,197,-1,-768,-409,0,-510,1397,-5,1419,0,0,9,0,23,0,47,20961.0,19068.0,22278.36011904762,0.13196738232865401,0.0
2024-09-09 23:30:00,19523,21724,18527,2650,6622,0,18219,0,52,2819,152,-1,-783,-271,-27,-524,1392,-43,1419,0,0,9,0,23,30,48,19376.0,18149.0,22274.14880952381,0.1430344902034868,0.0
2024-10-09 00:00:00,18612,21736,17657,2719,6622,0,18219,0,210,2820,10,-1,-986,-121,0,-943,1316,-363,1419,0,2,10,0,0,0,1,18527.0,17391.0,22268.21130952381,0.15398991901228976,0.0
2024-10-09 00:30:00,18081,21673,17240,2788,6622,0,18222,0,680,2939,5,-2,-987,-63,0,-960,1277,-400,1419,0,2,10,0,0,30,2,17657.0,17079.0,22261.53869047619,0.1617169373549884,0.0
2024-10-09 01:00:00,17686,21951,16992,2899,6622,0,18222,0,815,3201,304,-2,-1027,-114,0,-824,904,-983,1419,0,2,10,0,1,0,3,17240.0,16727.0,22255.556547619046,0.1706096986817326,0.0
2024-10-09 01:30:00,17546,21862,17029,3010,6622,0,18222,0,879,3433,329,-1,-1027,-71,0,-819,828,-1019,1408,0,2,10,0,1,30,4,16992.0,16584.0,22250.366071428572,0.17675729637676904,0.0
2024-10-09 02:00:00,17149,21687,16715,3129,6622,0,18222,0,883,3546,726,-1,-1059,-212,-14,-928,456,-941,995,0,2,10,0,2,0,5,17029.0,16166.0,22245.270833333332,0.18719712832784924,0.0
2024-10-09 02:30:00,16871,21593,16499,3247,6622,0,18222,0,880,3753,745,-1,-1060,-299,-116,-931,380,-935,942,0,2,10,0,2,30,6,16715.0,15889.0,22240.23511904762,0.19679980604885144,0.0
2024-10-09 03:00:00,16406,20796,16035,3389,6622,0,18222,0,707,4089,668,-1,-1055,-176,-46,-975,4,-930,63,0,2,10,0,3,0,7,16499.0,15700.0,22235.098214285714,0.2113501714998441,0.0
2024-10-09 03:30:00,16181,20787,15802,3530,6622,0,18222,0,768,4101,657,-1,-1055,-178,-118,-977,-62,-928,-19,0,2,10,0,3,30,8,16035.0,15602.0,22230.17261904762,0.22338944437412986,0.0
2024-10-09 04:00:00,15904,21002,15558,3608,6622,0,18222,0,533,4331,252,-1,-1050,-48,-22,-1019,-301,-871,-753,0,2,10,0,4,0,9,15802.0,15571.0,22224.66964285714,0.23190641470626044,0.0
2024-10-09 04:30:00,16074,21389,15692,3686,6622,0,18222,0,681,4072,221,-1,-1050,-80,-12,-1021,-301,-869,-800,0,2,10,0,4,30,10,15558.0,15581.0,22219.61011904762,0.2348967626816212,0.0
2024-10-09 05:00:00,16742,21973,16193,3764,6622,0,18222,0,678,4040,-125,-1,-1048,-167,-110,-1021,77,-926,-655,0,2,10,0,5,0,11,15692.0,16041.0,22214.79464285714,0.2324461186932625,0.0
2024-10-09 05:30:00,17670,22705,16964,3841,6622,0,18222,0,709,3857,-147,-1,-1048,-120,-25,-1019,153,-922,-544,0,2,10,0,5,30,12,16193.0,17216.0,22210.39880952381,0.22642065550577695,0.0
2024-10-09 06:00:00,19927,23684,19071,3916,6622,0,18222,0,495,3218,-114,-1,-936,-254,-105,-673,527,-679,916,0,2,10,0,6,0,13,16964.0,18892.0,22206.800595238095,0.20533794766923602,0.0
2024-10-09 06:30:00,21439,25016,20512,3991,6622,12,18222,0,189,3217,-109,-1,-930,-297,-222,-661,603,-668,1084,0,2,10,0,6,30,14,19071.0,20712.0,22203.73214285714,0.19456903276131046,0.0005850234009360375
2024-10-09 07:00:00,23797,27484,22691,4135,6622,113,18222,0,5,3097,128,-1,-965,-426,-371,-639,975,-780,1340,0,2,10,0,7,0,15,20512.0,22737.0,22201.20238095238,0.1822308404213124,0.004979947997003217
2024-10-09 07:30:00,24818,28649,23607,4278,6622,306,18222,0,4,3407,153,-1,-966,-452,-506,-632,1046,-770,1359,0,2,10,0,7,30,16,22691.0,23841.0,22198.45535714286,0.18121743550641758,0.012962256957682043
2024-10-09 08:00:00,25939,28409,24632,4423,6622,627,18222,0,2,3344,672,-1,-698,-451,-528,-89,1358,-201,1418,0,2,10,0,8,0,17,23607.0,24892.0,22194.70238095238,0.17956316986034426,0.025454693082169536
2024-10-09 08:30:00,26279,28659,25033,4567,6622,1051,18222,0,6,3361,707,-1,-672,-452,-529,-65,1397,-155,1423,0,2,10,0,8,30,18,24632.0,24885.0,22191.342261904763,0.1824391802820277,0.04198458035393281
2024-10-09 09:00:00,26388,28412,25138,4693,6622,1461,18222,0,11,3234,817,-1,-533,-451,-528,164,1397,178,1423,0,2,10,0,9,0,19,25033.0,25582.0,22186.946428571428,0.1866894741029517,0.058119182114726706
2024-10-09 09:30:00,26004,28017,24729,4819,6622,2033,18222,0,36,3201,820,-1,-496,-452,-528,173,1368,208,1423,0,2,10,0,9,30,20,25138.0,25513.0,22182.931547619046,0.19487241700028307,0.0822111690727486
2024-10-09 10:00:00,25606,27874,24276,4858,6622,2769,18222,0,787,3037,741,-1,731,-452,-528,387,995,524,1423,0,2,10,0,10,0,21,24729.0,24933.0,22178.73214285714,0.20011534025374855,0.11406327236777064
2024-10-09 10:30:00,25404,27658,24097,4897,6622,3391,18222,0,773,2933,738,-1,906,-451,-529,392,934,542,1420,0,2,10,0,10,30,22,24276.0,24718.0,22174.443452380954,0.203220317881894,0.14072291156575506
2024-10-09 11:00:00,24925,27135,23647,4893,6622,4269,18222,0,694,3272,821,-1,724,-452,-530,-33,756,467,1327,0,2,10,0,11,0,23,24097.0,24494.0,22170.684523809523,0.20691842517021186,0.18053029982661647
2024-10-09 11:30:00,25093,27299,23832,4889,6622,4470,18222,0,674,3541,828,-1,713,-451,-530,-50,723,461,1315,0,2,10,0,11,30,24,23647.0,24135.0,22168.10714285714,0.2051443437395099,0.18756294058408862
2024-10-09 12:00:00,25029,27095,23747,4912,6622,4262,18222,0,585,3605,968,-1,210,-451,-529,289,588,432,1122,0,2,10,0,12,0,25,23832.0,23973.0,22165.877976190477,0.20684718069650904,0.17947530214342863
2024-10-09 12:30:00,24871,27051,23683,4935,6622,4276,18222,0,697,3707,976,-1,184,-452,-530,301,563,441,1111,0,2,10,0,12,30,26,23747.0,23309.0,22164.96130952381,0.2083773170628721,0.18055145040746526
2024-10-09 13:00:00,24507,27287,23324,4915,6622,4511,18222,0,636,3721,994,-1,-663,-451,-529,283,453,835,1225,0,2,10,0,13,0,27,23683.0,22594.0,22164.214285714286,0.21072714800205797,0.19340593380209226
2024-10-09 13:30:00,24474,27472,23363,4894,6622,4366,18222,0,715,3626,994,-1,-802,-451,-529,283,435,853,1236,0,2,10,0,13,30,28,23324.0,22100.0,22164.005952380954,0.20947652270684416,0.1868766853571887
2024-10-09 14:00:00,24308,27261,23202,4839,6622,4164,18222,0,727,3607,886,-1,-744,-452,-529,337,387,625,1336,0,2,10,0,14,0,29,23363.0,21302.0,22163.76488095238,0.20855960693043704,0.17946728730281872
2024-10-09 14:30:00,24493,27356,23372,4783,6622,3561,18222,0,644,3723,881,-1,-738,-451,-529,339,396,613,1345,0,2,10,0,14,30,30,23202.0,20896.0,22164.559523809523,0.20464658565805238,0.1523618004449769
2024-10-09 15:00:00,24984,27376,23827,4686,6622,2730,18222,0,612,3749,853,-1,-299,-451,-529,326,586,726,1418,0,2,10,0,15,0,31,23372.0,20614.0,22166.83630952381,0.19666764594787425,0.11457590128845427
2024-10-09 15:30:00,25270,27604,24092,4588,6622,2459,18222,0,575,3762,852,-1,-277,-451,-530,327,639,740,1423,0,2,10,0,15,30,32,23827.0,21349.0,22168.199404761905,0.1904366594720239,0.10206707620786984
2024-10-09 16:00:00,26547,28402,25273,4426,6622,2089,18222,0,268,3667,959,-1,-106,-451,-529,723,1012,982,1424,0,2,10,0,16,0,33,24092.0,22449.0,22172.074404761905,0.1751276065366201,0.0826573813951648
2024-10-09 16:30:00,27258,28840,25885,4263,6622,1870,18222,0,68,3743,964,-1,-104,-403,-506,739,1081,997,1423,0,2,10,0,16,30,34,25273.0,23365.0,22174.723214285714,0.1646899748889318,0.07224261155109137
2024-10-09 17:00:00,28129,29302,26600,4031,6622,1548,18222,0,16,3769,997,-1,-2,-284,-370,990,1362,996,1424,0,2,10,0,17,0,35,25885.0,24825.0,22177.636904761905,0.15154135338345864,0.05819548872180451
2024-10-09 17:30:00,28591,29707,27000,3799,6622,1115,18222,0,11,3790,998,-1,0,-383,-221,999,1397,996,1423,0,2,10,0,17,30,36,26600.0,25925.0,22178.973214285714,0.1407037037037037,0.041296296296296296
2024-10-09 18:00:00,29145,30262,27446,3563,6622,667,18222,0,7,3693,998,-1,0,-452,-157,999,1397,996,1424,0,2,10,0,18,0,37,27000.0,26707.0,22180.071428571428,0.12981855279457843,0.02430226626830868
2024-10-09 18:30:00,29314,30386,27626,3326,6622,289,18222,0,7,3730,998,-1,0,-402,-162,999,1397,995,1423,0,2,10,0,18,30,38,27446.0,27382.0,22180.416666666668,0.12039383189748787,0.010461159777021646
2024-10-09 19:00:00,29418,30681,27603,3164,6622,43,18222,0,1,3662,998,-1,0,-449,-312,999,1397,995,1424,0,2,10,0,19,0,39,27626.0,27719.0,22179.630952380954,0.1146252218961707,0.0015578016882222946
2024-10-09 19:30:00,29534,30889,27664,3002,6622,0,18222,0,0,3471,998,-1,0,-452,-402,999,1397,995,1423,0,2,10,0,19,30,40,27603.0,28006.0,22179.127976190477,0.10851648351648352,0.0
2024-10-09 20:00:00,29209,30743,27316,2925,6622,0,18222,0,0,3553,998,-1,-98,-452,-483,999,1397,995,1423,0,2,10,0,20,0,41,27664.0,27823.0,22177.369047619046,0.10708009957534045,0.0
2024-10-09 20:30:00,28227,29813,26358,2848,6622,0,18222,0,0,4023,998,-1,-104,-452,-529,999,1397,996,1424,0,2,10,0,20,30,42,27316.0,26792.0,22174.508928571428,0.10805068669853556,0.0
2024-10-09 21:00:00,26977,28576,25109,2825,6622,0,18222,0,4,3770,998,-1,-113,-451,-530,999,1397,996,1423,0,2,10,0,21,0,43,26358.0,25402.0,22170.928571428572,0.11250945875980724,0.0
2024-10-09 21:30:00,25826,27429,24126,2801,6622,0,18222,0,2,3563,997,-1,-119,-452,-529,988,1397,989,1423,0,2,10,0,21,30,44,25109.0,24082.0,22168.196428571428,0.11609881455690955,0.0
2024-10-09 22:00:00,23667,26032,22092,2810,6622,0,18222,0,4,3715,885,-1,-878,-452,-530,324,1397,722,1423,0,2,10,0,22,0,45,24126.0,22217.0,22164.059523809523,0.12719536483795038,0.0
2024-10-09 22:30:00,22550,25024,21150,2818,6622,0,18222,0,41,3495,880,-1,-950,-452,-530,286,1397,707,1404,0,2,10,0,22,30,46,22092.0,20961.0,22160.386904761905,0.13323877068557918,0.0
2024-10-09 23:00:00,21138,24289,19878,2806,6622,0,18222,0,473,3482,914,-1,-1057,-397,-531,-192,1397,795,709,0,2,10,0,23,0,47,21150.0,19376.0,22156.97619047619,0.1411610826038837,0.0
2024-10-09 23:30:00,20358,23870,19195,2793,6622,0,18222,0,878,3498,915,-1,-1058,-331,-531,-213,1397,799,609,0,2,10,0,23,30,48,19878.0,18527.0,22154.41369047619,0.1455066423547799,0.0
2024-11-09 00:00:00,19547,23193,18417,2812,6622,0,18222,0,505,3420,949,-1,-1061,-332,-483,-238,1397,760,-526,0,5,11,1,0,0,1,19195.0,17657.0,22151.60119047619,0.15268501927566921,0.0
2024-11-09 00:30:00,19195,23093,18080,2831,6622,0,18225,0,733,3374,951,-1,-1062,-331,-389,-239,1397,759,-643,0,5,11,1,0,30,2,18417.0,17240.0,22149.410714285714,0.15658185840707964,0.0
2024-11-09 01:00:00,18710,23426,17691,2862,6622,0,18225,0,751,3686,998,-1,-1058,-332,-404,-480,1397,797,-1190,0,5,11,1,1,0,3,18080.0,16992.0,22147.3125,0.1617771748346617,0.0
2024-11-09 01:30:00,18422,23037,17475,2893,6622,0,18225,0,680,3569,1001,-1,-1058,-332,-331,-489,1397,798,-1224,0,5,11,1,1,30,4,17691.0,17029.0,22144.91964285714,0.16555078683834049,0.0
2024-11-09 02:00:00,18255,22930,17271,2881,6622,0,18225,0,862,3409,996,-1,-1054,-331,-453,-426,1397,731,-1048,0,5,11,1,2,0,5,17475.0,16715.0,22142.428571428572,0.16681141798390364,0.0
2024-11-09 02:30:00,17990,22709,16990,2869,6622,0,18225,0,861,3495,984,-1,-1054,-332,-496,-430,1397,730,-1045,0,5,11,1,2,30,6,17271.0,16499.0,22139.994047619046,0.16886403766921718,0.0
2024-11-09 03:00:00,17431,22589,16409,2868,6622,0,18225,0,536,3507,392,-1,-1049,-331,-355,-995,1397,843,-1391,0,5,11,1,3,0,7,16990.0,16035.0,22136.48214285714,0.17478213175696264,0.0
2024-11-09 03:30:00,17454,22594,16323,2867,6622,0,18225,0,574,3370,358,-1,-1048,-332,-249,-1021,1397,849,-1415,0,5,11,1,3,30,8,16409.0,15802.0,22132.979166666668,0.17564173252465845,0.0
2024-11-09 04:00:00,17308,22561,16150,2839,6622,0,18225,0,572,3388,380,-1,-1047,-332,-336,-1020,1397,804,-1445,0,5,11,1,4,0,9,16323.0,15558.0,22129.369047619046,0.17578947368421052,0.0
2024-11-09 04:30:00,17352,22611,16264,2811,6622,0,18225,0,572,3326,391,-1,-1047,-332,-340,-1019,1397,802,-1448,0,5,11,1,4,30,10,16150.0,15692.0,22126.25,0.17283571077225773,0.0
2024-11-09 05:00:00,17860,23011,16713,2818,6622,0,18225,0,568,3156,866,-1,-1045,-332,-236,-1021,1397,810,-1448,0,5,11,1,5,0,11,16264.0,16193.0,22123.479166666668,0.16861126069526716,0.0
2024-11-09 05:30:00,18665,23706,17468,2825,6622,0,18225,0,534,3214,889,-1,-1044,-331,-176,-1014,1397,816,-1441,0,5,11,1,5,30,12,16713.0,16964.0,22120.29761904762,0.16172429585527823,0.0
2024-11-09 06:00:00,20982,24919,19606,2812,6622,0,18225,0,309,3721,615,-1,-1011,-332,-185,-438,1397,986,-1161,0,5,11,1,6,0,13,17468.0,19071.0,22118.619047619046,0.14342548199530755,0.0
2024-11-09 06:30:00,22647,26078,21161,2799,6622,25,18225,0,10,3834,602,-1,-999,-332,-99,-406,1397,997,-1084,0,5,11,1,6,30,14,19606.0,20512.0,22117.07738095238,0.13227163177543594,0.0011814186475119324
2024-11-09 07:00:00,25066,26482,23372,2905,6622,376,18225,0,8,3707,685,-1,-367,-332,-208,141,1397,997,147,0,5,11,1,7,0,15,21161.0,22691.0,22116.48511904762,0.12429402704090364,0.01608762621940784
2024-11-09 07:30:00,25800,27346,23951,3010,6622,1296,18225,0,10,3728,694,-1,-323,-353,-359,171,1397,994,256,0,5,11,1,7,30,16,23372.0,23607.0,22115.741071428572,0.12567324955116696,0.054110475554256604
2024-11-09 08:00:00,26392,27836,24400,3221,6622,2518,18225,0,13,3501,954,-1,331,-430,-500,656,1397,904,259,0,5,11,1,8,0,17,23951.0,24632.0,22113.23214285714,0.13200819672131148,0.1031967213114754
2024-11-09 08:30:00,25485,26981,23496,3432,6622,3915,18225,0,12,3396,968,-1,376,-452,-531,678,1397,894,252,0,5,11,1,8,30,18,24400.0,25033.0,22108.306547619046,0.14606741573033707,0.1666241062308478
2024-11-09 09:00:00,25086,26733,23107,3605,6622,4880,18225,0,126,2970,997,-1,970,-451,-531,973,1397,730,-38,0,5,11,1,9,0,19,23496.0,25138.0,22102.904761904763,0.1560133292941533,0.2111914138572727
2024-11-09 09:30:00,24275,26390,22280,3777,6622,5874,18225,0,571,2988,982,-1,1002,-452,-522,984,1397,706,-69,0,5,11,1,9,30,20,23107.0,24729.0,22097.122023809523,0.169524236983842,0.26364452423698387
2024-11-09 10:00:00,23550,25838,21633,3786,6622,6165,18225,0,441,3248,314,-1,1008,-451,-441,1018,1397,241,-454,0,5,11,1,10,0,21,22280.0,24276.0,22091.434523809523,0.17501040077659133,0.2849812786021356
2024-11-09 10:30:00,23130,25478,21299,3795,6622,6819,18225,0,389,3347,288,-1,1010,-452,-522,1019,1397,212,-484,0,5,11,1,10,30,22,21633.0,24097.0,22086.026785714286,0.1781773792196817,0.32015587586271654
2024-11-09 11:00:00,23001,25423,21161,3800,6622,7093,18225,0,294,2979,838,-1,1054,-451,-530,1019,1397,245,-646,0,5,11,1,11,0,23,21299.0,23647.0,22080.244047619046,0.1795756344218137,0.33519209867208544
2024-11-09 11:30:00,22795,25474,20903,3804,6622,7498,18225,0,553,3241,876,-1,1057,-452,-531,1019,1397,251,-642,0,5,11,1,11,30,24,21161.0,23832.0,22073.247023809523,0.18198344735205474,0.35870449217815625
2024-11-09 12:00:00,22774,24883,20932,3810,6622,7299,18225,0,559,3239,993,-1,1047,-451,-519,1019,1397,418,-79,0,5,11,1,12,0,25,20903.0,23747.0,22066.14880952381,0.182017962927575,0.34870055417542517
2024-11-09 12:30:00,22828,24707,21013,3815,6622,7937,18225,0,344,3239,994,-1,1046,-452,-531,1019,1397,439,-51,0,5,11,1,12,30,26,20932.0,23683.0,22058.85714285714,0.18155427592442774,0.3777185551801266
2024-11-09 13:00:00,22383,24618,20625,3835,6622,8145,18225,0,296,3199,824,-1,1042,-451,-531,1019,1397,821,-456,0,5,11,1,13,0,27,21013.0,23324.0,22049.07738095238,0.18593939393939393,0.39490909090909093
2024-11-09 13:30:00,22263,24520,20591,3854,6622,8169,18225,0,296,3306,818,-1,903,-451,-531,1019,1397,849,-478,0,5,11,1,13,30,28,20625.0,23363.0,22039.497023809523,0.18716915157107475,0.3967267252683211
2024-11-09 14:00:00,22142,24335,20482,3828,6622,7433,18225,0,305,3620,988,-1,-173,-452,-531,1000,1397,987,-231,0,5,11,1,14,0,29,20591.0,23202.0,22030.434523809523,0.18689581095596133,0.36290401327995314
2024-11-09 14:30:00,21483,23773,19858,3801,6622,7139,18225,0,412,3574,999,-1,-188,-452,-514,999,1397,996,-223,0,5,11,1,14,30,30,20482.0,23372.0,22019.48214285714,0.191409003927888,0.35950246751938764
2024-11-09 15:00:00,21849,24272,20211,3754,6622,6140,18225,0,499,3551,998,-1,772,-452,-396,999,1397,996,-575,0,5,11,1,15,0,31,19858.0,23827.0,22009.041666666668,0.18574043837514226,0.30379496313888477
2024-11-09 15:30:00,22575,24561,20934,3707,6622,6035,18225,0,35,3478,998,-1,846,-452,-398,999,1397,996,-600,0,5,11,1,15,30,32,20211.0,24092.0,21999.508928571428,0.1770803477596255,0.2882869972293876
